2020-08-05 08:30:21.502 INFO  Thread-59 [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext:?]-Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@b1712f3: startup date [Wed Aug 05 08:29:41 CST 2020]; root of context hierarchy
2020-08-05 08:30:21.505 INFO  Thread-59 [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:?]-Unregistering JMX-exposed beans on shutdown
2020-08-05 08:30:21.506 INFO  Thread-59 [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:?]-Unregistering JMX-exposed beans
2020-08-05 08:30:21.508 INFO  Thread-59 [com.alibaba.druid.pool.DruidDataSource:?]-{dataSource-1} closed
2020-08-05 08:31:31.181 INFO  main [com.tbb.TbBiApplication:?]-Starting TbBiApplication on DESKTOP-QIV261T with PID 9372 (started by HP in F:\备份文件\tb_bi)
2020-08-05 08:31:31.185 INFO  main [com.tbb.TbBiApplication:?]-The following profiles are active: dev
2020-08-05 08:31:31.333 INFO  main [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext:?]-Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49964d75: startup date [Wed Aug 05 08:31:31 CST 2020]; root of context hierarchy
2020-08-05 08:31:33.225 INFO  main [org.springframework.boot.web.embedded.tomcat.TomcatWebServer:?]-Tomcat initialized with port(s): 666 (http)
2020-08-05 08:31:33.263 INFO  main [org.apache.catalina.core.StandardService:?]-Starting service [Tomcat]
2020-08-05 08:31:33.264 INFO  main [org.apache.catalina.core.StandardEngine:?]-Starting Servlet Engine: Apache Tomcat/8.5.29
2020-08-05 08:31:33.271 INFO  localhost-startStop-1 [org.apache.catalina.core.AprLifecycleListener:?]-The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_131\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;F:\app\HP\product\11.2.0\client_1\bin;C:\ProgramData\Oracle\Java\javapath;H:\app\HP\product\11.2.0\client_1\bin;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;F:\importService\java\jdk1.7\bin;F:\importService\java\jre7;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\MySQL\MySQL Utilities 1.6\;C:\Program Files (x86)\nodejs\;C:\Program Files\Git\cmd;D:\TortoiseSVN\bin;F:\importService\ffmpeg-20170817-92da230-win64-static\bin;C:\Program Files\Java\jdk1.8.0_131\jre;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;G:\TortoiseGit\bin;F:\apache-maven-3.6.3\bin;C:\Ruby22-x64\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;H:\app\HP\product\11.2.0\client_1\bin;C:\Program Files\Intel\iCLS Client\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;F:\importService\java\jdk1.7\bin;F:\importService\java\jre7;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\MySQL\MySQL Utilities 1.6\;C:\Program Files (x86)\nodejs\;C:\Program Files\Git\cmd;D:\TortoiseSVN\bin;F:\importService\ffmpeg-20170817-92da230-win64-static\bin;F:\importService\java\jdk1.7\jre;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Users\HP\AppData\Local\Microsoft\WindowsApps;C:\Users\HP\AppData\Roaming\npm;C:\Users\HP\AppData\Local\Microsoft\WindowsApps;;.]
2020-08-05 08:31:33.442 INFO  localhost-startStop-1 [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:?]-Initializing Spring embedded WebApplicationContext
2020-08-05 08:31:33.442 INFO  localhost-startStop-1 [org.springframework.web.context.ContextLoader:?]-Root WebApplicationContext: initialization completed in 2109 ms
2020-08-05 08:31:33.623 INFO  localhost-startStop-1 [org.springframework.boot.web.servlet.ServletRegistrationBean:?]-Servlet dispatcherServlet mapped to [/]
2020-08-05 08:31:33.630 INFO  localhost-startStop-1 [org.springframework.boot.web.servlet.FilterRegistrationBean:?]-Mapping filter: 'characterEncodingFilter' to: [/*]
2020-08-05 08:31:33.630 INFO  localhost-startStop-1 [org.springframework.boot.web.servlet.FilterRegistrationBean:?]-Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-08-05 08:31:33.630 INFO  localhost-startStop-1 [org.springframework.boot.web.servlet.FilterRegistrationBean:?]-Mapping filter: 'httpPutFormContentFilter' to: [/*]
2020-08-05 08:31:33.630 INFO  localhost-startStop-1 [org.springframework.boot.web.servlet.FilterRegistrationBean:?]-Mapping filter: 'requestContextFilter' to: [/*]
2020-08-05 08:31:34.632 INFO  main [com.alibaba.druid.pool.DruidDataSource:?]-{dataSource-1} inited
2020-08-05 08:31:35.323 INFO  main [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:?]-Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-08-05 08:31:35.543 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter:?]-Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49964d75: startup date [Wed Aug 05 08:31:31 CST 2020]; root of context hierarchy
2020-08-05 08:31:35.628 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/start]}" onto public void com.tbb.controller.BIController.start()
2020-08-05 08:31:35.629 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/wlyy]}" onto public void com.tbb.controller.BIController.wlyy()
2020-08-05 08:31:35.629 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/dd]}" onto public void com.tbb.controller.BIController.dd()
2020-08-05 08:31:35.630 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/selectAll]}" onto public void com.tbb.controller.BIController.selectAll()
2020-08-05 08:31:35.630 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/cdmxmx]}" onto public void com.tbb.controller.BIController.cdmxmx()
2020-08-05 08:31:35.631 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/bi/tqdj]}" onto public void com.tbb.controller.BIController.tqdj()
2020-08-05 08:31:35.632 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/openApi/test]}" onto public void com.tbb.util.OpenApiSDK.test()
2020-08-05 08:31:35.643 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2020-08-05 08:31:35.643 INFO  main [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:?]-Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-08-05 08:31:35.682 INFO  main [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:?]-Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-08-05 08:31:35.683 INFO  main [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:?]-Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-08-05 08:31:36.051 INFO  main [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:?]-Registering beans for JMX exposure on startup
2020-08-05 08:31:36.052 INFO  main [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:?]-Bean with name 'dataSource' has been autodetected for JMX exposure
2020-08-05 08:31:36.061 INFO  main [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:?]-Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2020-08-05 08:31:36.174 INFO  main [org.springframework.boot.web.embedded.tomcat.TomcatWebServer:?]-Tomcat started on port(s): 666 (http) with context path ''
2020-08-05 08:31:36.179 INFO  main [com.tbb.TbBiApplication:?]-Started TbBiApplication in 7.445 seconds (JVM running for 10.797)
2020-08-05 08:31:39.583 INFO  http-nio-666-exec-1 [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:?]-Initializing Spring FrameworkServlet 'dispatcherServlet'
2020-08-05 08:31:39.583 INFO  http-nio-666-exec-1 [org.springframework.web.servlet.DispatcherServlet:?]-FrameworkServlet 'dispatcherServlet': initialization started
2020-08-05 08:31:39.624 INFO  http-nio-666-exec-1 [org.springframework.web.servlet.DispatcherServlet:?]-FrameworkServlet 'dispatcherServlet': initialization completed in 41 ms
2020-08-05 08:31:39.667 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-start!
2020-08-05 08:32:18.528 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-delete over! 删除时间大于: 2020-07-23 23:59:59
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-1条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-2条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-3条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-4条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-5条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-6条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-7条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-8条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-9条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-10条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-11条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-12条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-13条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-14条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-15条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-16条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-17条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-18条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-19条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-20条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-21条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-22条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-23条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-24条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-25条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-26条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-27条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-28条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-29条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-30条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-31条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-32条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-33条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-34条数据
2020-08-05 08:32:21.611 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-35条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-36条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-37条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-38条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-39条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-40条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-41条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-42条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-43条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-44条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-45条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-46条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-47条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-48条数据
2020-08-05 08:32:21.612 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-49条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-50条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-51条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-52条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-53条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-54条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-55条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-56条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-57条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-58条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-59条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-60条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-61条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-62条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-63条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-64条数据
2020-08-05 08:32:21.615 INFO  http-nio-666-exec-1 [com.tbb.controller.BIController:?]-65条数据
